image_path,class,structure
mnist_all/2/mnist_test_2_00537.png,2,complete
mnist_all/2/mnist_test_2_00538.png,2,unreviewed
mnist_all/2/mnist_test_2_00539.png,2,complete
mnist_all/2/mnist_test_2_00540.png,2,complete
mnist_all/2/mnist_test_2_00541.png,2,unreviewed
mnist_all/2/mnist_test_2_00542.png,2,complete
mnist_all/2/mnist_test_2_00543.png,2,complete
mnist_all/2/mnist_test_2_00544.png,2,complete
mnist_all/2/mnist_test_2_00545.png,2,complete
mnist_all/2/mnist_test_2_00546.png,2,complete
mnist_all/2/mnist_test_2_00547.png,2,complete
mnist_all/2/mnist_test_2_00548.png,2,complete
mnist_all/2/mnist_test_2_00549.png,2,complete
mnist_all/2/mnist_test_2_00550.png,2,complete
mnist_all/2/mnist_test_2_00551.png,2,complete
mnist_all/2/mnist_test_2_00552.png,2,complete
mnist_all/2/mnist_test_2_00553.png,2,complete
mnist_all/2/mnist_test_2_00554.png,2,complete
mnist_all/2/mnist_test_2_00555.png,2,complete
mnist_all/2/mnist_test_2_00556.png,2,complete
mnist_all/2/mnist_test_2_00557.png,2,complete
mnist_all/2/mnist_test_2_00558.png,2,complete
mnist_all/2/mnist_test_2_00559.png,2,complete
mnist_all/2/mnist_test_2_00560.png,2,complete
mnist_all/2/mnist_test_2_00561.png,2,complete
mnist_all/2/mnist_test_2_00562.png,2,complete
mnist_all/2/mnist_test_2_00563.png,2,complete
mnist_all/2/mnist_test_2_00564.png,2,complete
mnist_all/2/mnist_test_2_00565.png,2,complete
mnist_all/2/mnist_test_2_00566.png,2,unreviewed
mnist_all/2/mnist_test_2_00567.png,2,complete
mnist_all/2/mnist_test_2_00568.png,2,complete
mnist_all/2/mnist_test_2_00569.png,2,complete
mnist_all/2/mnist_test_2_00570.png,2,complete
mnist_all/2/mnist_test_2_00571.png,2,incomplete
mnist_all/2/mnist_test_2_00572.png,2,complete
mnist_all/2/mnist_test_2_00573.png,2,complete
mnist_all/2/mnist_test_2_00574.png,2,complete
mnist_all/2/mnist_test_2_00575.png,2,complete
mnist_all/2/mnist_test_2_00576.png,2,complete
mnist_all/2/mnist_test_2_00577.png,2,complete
mnist_all/2/mnist_test_2_00578.png,2,complete
mnist_all/2/mnist_test_2_00579.png,2,complete
mnist_all/2/mnist_test_2_00580.png,2,complete
mnist_all/2/mnist_test_2_00581.png,2,complete
mnist_all/2/mnist_test_2_00582.png,2,complete
mnist_all/2/mnist_test_2_00583.png,2,complete
mnist_all/2/mnist_test_2_00584.png,2,complete
mnist_all/2/mnist_test_2_00585.png,2,complete
mnist_all/2/mnist_test_2_00586.png,2,complete
mnist_all/2/mnist_test_2_00587.png,2,complete
mnist_all/2/mnist_test_2_00588.png,2,complete
mnist_all/2/mnist_test_2_00589.png,2,complete
mnist_all/2/mnist_test_2_00590.png,2,complete
mnist_all/2/mnist_test_2_00591.png,2,complete
mnist_all/2/mnist_test_2_00592.png,2,complete
mnist_all/2/mnist_test_2_00593.png,2,complete
mnist_all/2/mnist_test_2_00594.png,2,complete
mnist_all/2/mnist_test_2_00595.png,2,complete
mnist_all/2/mnist_test_2_00596.png,2,complete
mnist_all/2/mnist_test_2_00597.png,2,complete
mnist_all/2/mnist_test_2_00598.png,2,complete
mnist_all/2/mnist_test_2_00599.png,2,complete
mnist_all/2/mnist_test_2_00600.png,2,complete
mnist_all/2/mnist_test_2_00601.png,2,complete
mnist_all/2/mnist_test_2_00602.png,2,unreviewed
mnist_all/2/mnist_test_2_00603.png,2,incomplete
mnist_all/2/mnist_test_2_00604.png,2,complete
mnist_all/2/mnist_test_2_00605.png,2,unreviewed
mnist_all/2/mnist_test_2_00606.png,2,complete
mnist_all/2/mnist_test_2_00607.png,2,complete
mnist_all/2/mnist_test_2_00608.png,2,complete
mnist_all/2/mnist_test_2_00609.png,2,complete
mnist_all/2/mnist_test_2_00610.png,2,complete
mnist_all/2/mnist_test_2_00611.png,2,complete
mnist_all/2/mnist_test_2_00612.png,2,complete
mnist_all/2/mnist_test_2_00613.png,2,complete
mnist_all/2/mnist_test_2_00614.png,2,complete
mnist_all/2/mnist_test_2_00615.png,2,complete
mnist_all/2/mnist_test_2_00616.png,2,complete
mnist_all/2/mnist_test_2_00617.png,2,complete
mnist_all/2/mnist_test_2_00618.png,2,complete
mnist_all/2/mnist_test_2_00619.png,2,complete
mnist_all/2/mnist_test_2_00620.png,2,complete
mnist_all/2/mnist_test_2_00621.png,2,complete
mnist_all/2/mnist_test_2_00622.png,2,complete
mnist_all/2/mnist_test_2_00623.png,2,complete
mnist_all/2/mnist_test_2_00624.png,2,complete
mnist_all/2/mnist_test_2_00625.png,2,complete
mnist_all/2/mnist_test_2_00626.png,2,complete
mnist_all/2/mnist_test_2_00627.png,2,complete
mnist_all/2/mnist_test_2_00628.png,2,complete
mnist_all/2/mnist_test_2_00629.png,2,complete
mnist_all/2/mnist_test_2_00630.png,2,complete
mnist_all/2/mnist_test_2_00631.png,2,complete
mnist_all/2/mnist_test_2_00632.png,2,complete
mnist_all/2/mnist_test_2_00633.png,2,complete
mnist_all/2/mnist_test_2_00634.png,2,complete
mnist_all/2/mnist_test_2_00635.png,2,complete
mnist_all/2/mnist_test_2_00636.png,2,complete
mnist_all/2/mnist_test_2_00637.png,2,complete
mnist_all/2/mnist_test_2_00638.png,2,complete
mnist_all/2/mnist_test_2_00639.png,2,complete
mnist_all/2/mnist_test_2_00640.png,2,complete
mnist_all/2/mnist_test_2_00641.png,2,complete
mnist_all/2/mnist_test_2_00642.png,2,complete
mnist_all/2/mnist_test_2_00643.png,2,complete
mnist_all/2/mnist_test_2_00644.png,2,complete
mnist_all/2/mnist_test_2_00645.png,2,complete
mnist_all/2/mnist_test_2_00646.png,2,complete
mnist_all/2/mnist_test_2_00647.png,2,complete
mnist_all/2/mnist_test_2_00648.png,2,complete
mnist_all/2/mnist_test_2_00649.png,2,complete
mnist_all/2/mnist_test_2_00650.png,2,complete
mnist_all/2/mnist_test_2_00651.png,2,complete
mnist_all/2/mnist_test_2_00652.png,2,complete
mnist_all/2/mnist_test_2_00653.png,2,complete
mnist_all/2/mnist_test_2_00654.png,2,complete
mnist_all/2/mnist_test_2_00655.png,2,complete
mnist_all/2/mnist_test_2_00656.png,2,complete
mnist_all/2/mnist_test_2_00657.png,2,complete
mnist_all/2/mnist_test_2_00658.png,2,complete
mnist_all/2/mnist_test_2_00659.png,2,complete
mnist_all/2/mnist_test_2_00660.png,2,complete
mnist_all/2/mnist_test_2_00661.png,2,complete
mnist_all/2/mnist_test_2_00662.png,2,complete
mnist_all/2/mnist_test_2_00663.png,2,complete
mnist_all/2/mnist_test_2_00664.png,2,complete
mnist_all/2/mnist_test_2_00665.png,2,complete
mnist_all/2/mnist_test_2_00666.png,2,complete
mnist_all/2/mnist_test_2_00667.png,2,complete
mnist_all/2/mnist_test_2_00668.png,2,complete
mnist_all/2/mnist_test_2_00669.png,2,incomplete
mnist_all/2/mnist_test_2_00670.png,2,unreviewed
mnist_all/2/mnist_test_2_00671.png,2,complete
mnist_all/2/mnist_test_2_00672.png,2,complete
mnist_all/2/mnist_test_2_00673.png,2,complete
mnist_all/2/mnist_test_2_00674.png,2,complete
mnist_all/2/mnist_test_2_00675.png,2,complete
mnist_all/2/mnist_test_2_00676.png,2,complete
mnist_all/2/mnist_test_2_00677.png,2,complete
mnist_all/2/mnist_test_2_00678.png,2,complete
mnist_all/2/mnist_test_2_00679.png,2,complete
mnist_all/2/mnist_test_2_00680.png,2,complete
mnist_all/2/mnist_test_2_00681.png,2,complete
mnist_all/2/mnist_test_2_00682.png,2,complete
mnist_all/2/mnist_test_2_00683.png,2,complete
mnist_all/2/mnist_test_2_00684.png,2,complete
mnist_all/2/mnist_test_2_00685.png,2,complete
mnist_all/2/mnist_test_2_00686.png,2,unreviewed
mnist_all/2/mnist_test_2_00687.png,2,incomplete
mnist_all/2/mnist_test_2_00688.png,2,complete
mnist_all/2/mnist_test_2_00689.png,2,complete
mnist_all/2/mnist_test_2_00690.png,2,incomplete
mnist_all/2/mnist_test_2_00691.png,2,complete
mnist_all/2/mnist_test_2_00692.png,2,unreviewed
mnist_all/2/mnist_test_2_00693.png,2,complete
mnist_all/2/mnist_test_2_00694.png,2,incomplete
mnist_all/2/mnist_test_2_00695.png,2,incomplete
mnist_all/2/mnist_test_2_00696.png,2,unreviewed
mnist_all/2/mnist_test_2_00697.png,2,complete
mnist_all/2/mnist_test_2_00698.png,2,unreviewed
mnist_all/2/mnist_test_2_00699.png,2,complete
mnist_all/2/mnist_test_2_00700.png,2,complete
mnist_all/2/mnist_test_2_00701.png,2,complete
mnist_all/2/mnist_test_2_00702.png,2,complete
mnist_all/2/mnist_test_2_00703.png,2,complete
mnist_all/2/mnist_test_2_00704.png,2,complete
mnist_all/2/mnist_test_2_00705.png,2,complete
mnist_all/2/mnist_test_2_00706.png,2,complete
mnist_all/2/mnist_test_2_00707.png,2,complete
mnist_all/2/mnist_test_2_00708.png,2,complete
mnist_all/2/mnist_test_2_00709.png,2,complete
mnist_all/2/mnist_test_2_00710.png,2,complete
mnist_all/2/mnist_test_2_00711.png,2,complete
mnist_all/2/mnist_test_2_00712.png,2,complete
mnist_all/2/mnist_test_2_00713.png,2,complete
mnist_all/2/mnist_test_2_00714.png,2,complete
mnist_all/2/mnist_test_2_00715.png,2,complete
mnist_all/2/mnist_test_2_00716.png,2,complete
mnist_all/2/mnist_test_2_00717.png,2,complete
mnist_all/2/mnist_test_2_00718.png,2,complete
mnist_all/2/mnist_test_2_00719.png,2,complete
mnist_all/2/mnist_test_2_00720.png,2,complete
mnist_all/2/mnist_test_2_00721.png,2,incomplete
mnist_all/2/mnist_test_2_00722.png,2,complete
mnist_all/2/mnist_test_2_00723.png,2,complete
mnist_all/2/mnist_test_2_00724.png,2,complete
mnist_all/2/mnist_test_2_00725.png,2,complete
mnist_all/2/mnist_test_2_00726.png,2,complete
mnist_all/2/mnist_test_2_00727.png,2,complete
mnist_all/2/mnist_test_2_00728.png,2,complete
mnist_all/2/mnist_test_2_00729.png,2,complete
mnist_all/2/mnist_test_2_00730.png,2,complete
mnist_all/2/mnist_test_2_00731.png,2,complete
mnist_all/2/mnist_test_2_00732.png,2,complete
mnist_all/2/mnist_test_2_00733.png,2,complete
mnist_all/2/mnist_test_2_00734.png,2,complete
mnist_all/2/mnist_test_2_00735.png,2,complete
mnist_all/2/mnist_test_2_00736.png,2,complete
mnist_all/2/mnist_test_2_00737.png,2,complete
mnist_all/2/mnist_test_2_00738.png,2,complete
mnist_all/2/mnist_test_2_00739.png,2,complete
mnist_all/2/mnist_test_2_00740.png,2,complete
mnist_all/2/mnist_test_2_00741.png,2,complete
mnist_all/2/mnist_test_2_00742.png,2,complete
mnist_all/2/mnist_test_2_00743.png,2,complete
mnist_all/2/mnist_test_2_00744.png,2,complete
mnist_all/2/mnist_test_2_00745.png,2,complete
mnist_all/2/mnist_test_2_00746.png,2,complete
mnist_all/2/mnist_test_2_00747.png,2,complete
mnist_all/2/mnist_test_2_00748.png,2,complete
mnist_all/2/mnist_test_2_00749.png,2,complete
mnist_all/2/mnist_test_2_00750.png,2,complete
mnist_all/2/mnist_test_2_00751.png,2,complete
mnist_all/2/mnist_test_2_00752.png,2,complete
mnist_all/2/mnist_test_2_00753.png,2,complete
mnist_all/2/mnist_test_2_00754.png,2,complete
mnist_all/2/mnist_test_2_00755.png,2,complete
mnist_all/2/mnist_test_2_00756.png,2,complete
mnist_all/2/mnist_test_2_00757.png,2,complete
mnist_all/2/mnist_test_2_00758.png,2,unreviewed
mnist_all/2/mnist_test_2_00759.png,2,complete
mnist_all/2/mnist_test_2_00760.png,2,complete
mnist_all/2/mnist_test_2_00761.png,2,complete
mnist_all/2/mnist_test_2_00762.png,2,complete
mnist_all/2/mnist_test_2_00763.png,2,complete
mnist_all/2/mnist_test_2_00764.png,2,complete
mnist_all/2/mnist_test_2_00765.png,2,complete
mnist_all/2/mnist_test_2_00766.png,2,complete
mnist_all/2/mnist_test_2_00767.png,2,complete
mnist_all/2/mnist_test_2_00768.png,2,complete
mnist_all/2/mnist_test_2_00769.png,2,complete
mnist_all/2/mnist_test_2_00770.png,2,complete
mnist_all/2/mnist_test_2_00771.png,2,complete
mnist_all/2/mnist_test_2_00772.png,2,incomplete
mnist_all/2/mnist_test_2_00773.png,2,complete
mnist_all/2/mnist_test_2_00774.png,2,unreviewed
mnist_all/2/mnist_test_2_00775.png,2,unreviewed
mnist_all/2/mnist_test_2_00776.png,2,complete
mnist_all/2/mnist_test_2_00777.png,2,complete
mnist_all/2/mnist_test_2_00778.png,2,incomplete
mnist_all/2/mnist_test_2_00779.png,2,unreviewed
mnist_all/2/mnist_test_2_00780.png,2,complete
mnist_all/2/mnist_test_2_00781.png,2,complete
mnist_all/2/mnist_test_2_00782.png,2,complete
mnist_all/2/mnist_test_2_00783.png,2,complete
mnist_all/2/mnist_test_2_00784.png,2,complete
mnist_all/2/mnist_test_2_00785.png,2,complete
mnist_all/2/mnist_test_2_00786.png,2,complete
mnist_all/2/mnist_test_2_00787.png,2,complete
mnist_all/2/mnist_test_2_00788.png,2,complete
mnist_all/2/mnist_test_2_00789.png,2,complete
mnist_all/2/mnist_test_2_00790.png,2,complete
mnist_all/2/mnist_test_2_00791.png,2,complete
mnist_all/2/mnist_test_2_00792.png,2,complete
mnist_all/2/mnist_test_2_00793.png,2,complete
mnist_all/2/mnist_test_2_00794.png,2,complete
mnist_all/2/mnist_test_2_00795.png,2,unreviewed
mnist_all/2/mnist_test_2_00796.png,2,unreviewed
mnist_all/2/mnist_test_2_00797.png,2,complete
mnist_all/2/mnist_test_2_00798.png,2,complete
mnist_all/2/mnist_test_2_00799.png,2,complete
mnist_all/2/mnist_test_2_00800.png,2,unreviewed
mnist_all/2/mnist_test_2_00801.png,2,complete
mnist_all/2/mnist_test_2_00802.png,2,unreviewed
mnist_all/2/mnist_test_2_00803.png,2,complete
mnist_all/2/mnist_test_2_00804.png,2,unreviewed
mnist_all/2/mnist_test_2_00805.png,2,unreviewed
mnist_all/2/mnist_test_2_00806.png,2,complete
mnist_all/2/mnist_test_2_00807.png,2,complete
mnist_all/2/mnist_test_2_00808.png,2,complete
mnist_all/2/mnist_test_2_00809.png,2,complete
mnist_all/2/mnist_test_2_00810.png,2,complete
mnist_all/2/mnist_test_2_00811.png,2,complete
mnist_all/2/mnist_test_2_00812.png,2,complete
mnist_all/2/mnist_test_2_00813.png,2,complete
mnist_all/2/mnist_test_2_00814.png,2,complete
mnist_all/2/mnist_test_2_00815.png,2,complete
mnist_all/2/mnist_test_2_00816.png,2,complete
mnist_all/2/mnist_test_2_00817.png,2,complete
mnist_all/2/mnist_test_2_00818.png,2,complete
mnist_all/2/mnist_test_2_00819.png,2,complete
mnist_all/2/mnist_test_2_00820.png,2,complete
mnist_all/2/mnist_test_2_00821.png,2,complete
mnist_all/2/mnist_test_2_00822.png,2,complete
mnist_all/2/mnist_test_2_00823.png,2,complete
mnist_all/2/mnist_test_2_00824.png,2,complete
mnist_all/2/mnist_test_2_00825.png,2,complete
mnist_all/2/mnist_test_2_00826.png,2,complete
mnist_all/2/mnist_test_2_00827.png,2,complete
mnist_all/2/mnist_test_2_00828.png,2,complete
mnist_all/2/mnist_test_2_00829.png,2,complete
mnist_all/2/mnist_test_2_00830.png,2,complete
mnist_all/2/mnist_test_2_00831.png,2,complete
mnist_all/2/mnist_test_2_00832.png,2,complete
mnist_all/2/mnist_test_2_00833.png,2,complete
mnist_all/2/mnist_test_2_00834.png,2,complete
mnist_all/2/mnist_test_2_00835.png,2,complete
mnist_all/2/mnist_test_2_00836.png,2,complete
mnist_all/2/mnist_test_2_00837.png,2,complete
mnist_all/2/mnist_test_2_00838.png,2,complete
mnist_all/2/mnist_test_2_00839.png,2,unreviewed
mnist_all/2/mnist_test_2_00840.png,2,complete
mnist_all/2/mnist_test_2_00841.png,2,complete
mnist_all/2/mnist_test_2_00842.png,2,complete
mnist_all/2/mnist_test_2_00843.png,2,complete
mnist_all/2/mnist_test_2_00844.png,2,complete
mnist_all/2/mnist_test_2_00845.png,2,complete
mnist_all/2/mnist_test_2_00846.png,2,unreviewed
mnist_all/2/mnist_test_2_00847.png,2,complete
mnist_all/2/mnist_test_2_00848.png,2,complete
mnist_all/2/mnist_test_2_00849.png,2,complete
mnist_all/2/mnist_test_2_00850.png,2,complete
mnist_all/2/mnist_test_2_00851.png,2,complete
mnist_all/2/mnist_test_2_00852.png,2,unreviewed
mnist_all/2/mnist_test_2_00853.png,2,complete
mnist_all/2/mnist_test_2_00854.png,2,complete
mnist_all/2/mnist_test_2_00855.png,2,unreviewed
mnist_all/2/mnist_test_2_00856.png,2,complete
mnist_all/2/mnist_test_2_00857.png,2,complete
mnist_all/2/mnist_test_2_00858.png,2,complete
mnist_all/2/mnist_test_2_00859.png,2,complete
mnist_all/2/mnist_test_2_00860.png,2,complete
mnist_all/2/mnist_test_2_00861.png,2,complete
mnist_all/2/mnist_test_2_00862.png,2,complete
mnist_all/2/mnist_test_2_00863.png,2,unreviewed
mnist_all/2/mnist_test_2_00864.png,2,complete
mnist_all/2/mnist_test_2_00865.png,2,complete
mnist_all/2/mnist_test_2_00866.png,2,complete
mnist_all/2/mnist_test_2_00867.png,2,complete
mnist_all/2/mnist_test_2_00868.png,2,unreviewed
mnist_all/2/mnist_test_2_00869.png,2,complete
mnist_all/2/mnist_test_2_00870.png,2,complete
mnist_all/2/mnist_test_2_00871.png,2,complete
mnist_all/2/mnist_test_2_00872.png,2,complete
mnist_all/2/mnist_test_2_00873.png,2,complete
mnist_all/2/mnist_test_2_00874.png,2,complete
mnist_all/2/mnist_test_2_00875.png,2,complete
mnist_all/2/mnist_test_2_00876.png,2,complete
mnist_all/2/mnist_test_2_00877.png,2,complete
mnist_all/2/mnist_test_2_00878.png,2,complete
mnist_all/2/mnist_test_2_00879.png,2,complete
mnist_all/2/mnist_test_2_00880.png,2,complete
mnist_all/2/mnist_test_2_00881.png,2,complete
mnist_all/2/mnist_test_2_00882.png,2,complete
mnist_all/2/mnist_test_2_00883.png,2,complete
mnist_all/2/mnist_test_2_00884.png,2,complete
mnist_all/2/mnist_test_2_00885.png,2,complete
mnist_all/2/mnist_test_2_00886.png,2,complete
mnist_all/2/mnist_test_2_00887.png,2,complete
mnist_all/2/mnist_test_2_00888.png,2,complete
mnist_all/2/mnist_test_2_00889.png,2,complete
mnist_all/2/mnist_test_2_00890.png,2,unreviewed
mnist_all/2/mnist_test_2_00891.png,2,complete
mnist_all/2/mnist_test_2_00892.png,2,unreviewed
mnist_all/2/mnist_test_2_00893.png,2,unreviewed
mnist_all/2/mnist_test_2_00894.png,2,complete
mnist_all/2/mnist_test_2_00895.png,2,complete
mnist_all/2/mnist_test_2_00896.png,2,complete
mnist_all/2/mnist_test_2_00897.png,2,complete
mnist_all/2/mnist_test_2_00898.png,2,unreviewed
mnist_all/2/mnist_test_2_00899.png,2,unreviewed
mnist_all/2/mnist_test_2_00900.png,2,unreviewed
mnist_all/2/mnist_test_2_00901.png,2,complete
mnist_all/2/mnist_test_2_00902.png,2,complete
mnist_all/2/mnist_test_2_00903.png,2,complete
mnist_all/2/mnist_test_2_00904.png,2,complete
mnist_all/2/mnist_test_2_00905.png,2,complete
mnist_all/2/mnist_test_2_00906.png,2,complete
mnist_all/2/mnist_test_2_00907.png,2,complete
mnist_all/2/mnist_test_2_00908.png,2,complete
mnist_all/2/mnist_test_2_00909.png,2,complete
mnist_all/2/mnist_test_2_00910.png,2,complete
mnist_all/2/mnist_test_2_00911.png,2,complete
mnist_all/2/mnist_test_2_00912.png,2,complete
mnist_all/2/mnist_test_2_00913.png,2,complete
mnist_all/2/mnist_test_2_00914.png,2,complete
mnist_all/2/mnist_test_2_00915.png,2,complete
mnist_all/2/mnist_test_2_00916.png,2,complete
mnist_all/2/mnist_test_2_00917.png,2,complete
mnist_all/2/mnist_test_2_00918.png,2,complete
mnist_all/2/mnist_test_2_00919.png,2,complete
mnist_all/2/mnist_test_2_00920.png,2,complete
mnist_all/2/mnist_test_2_00921.png,2,complete
mnist_all/2/mnist_test_2_00922.png,2,complete
mnist_all/2/mnist_test_2_00923.png,2,complete
mnist_all/2/mnist_test_2_00924.png,2,complete
mnist_all/2/mnist_test_2_00925.png,2,complete
mnist_all/2/mnist_test_2_00926.png,2,complete
mnist_all/2/mnist_test_2_00927.png,2,complete
mnist_all/2/mnist_test_2_00928.png,2,complete
mnist_all/2/mnist_test_2_00929.png,2,complete
mnist_all/2/mnist_test_2_00930.png,2,complete
mnist_all/2/mnist_test_2_00931.png,2,complete
mnist_all/2/mnist_test_2_00932.png,2,complete
mnist_all/2/mnist_test_2_00933.png,2,complete
mnist_all/2/mnist_test_2_00934.png,2,complete
mnist_all/2/mnist_test_2_00935.png,2,complete
mnist_all/2/mnist_test_2_00936.png,2,complete
mnist_all/2/mnist_test_2_00937.png,2,complete
mnist_all/2/mnist_test_2_00938.png,2,complete
mnist_all/2/mnist_test_2_00939.png,2,complete
mnist_all/2/mnist_test_2_00940.png,2,complete
mnist_all/2/mnist_test_2_00941.png,2,complete
mnist_all/2/mnist_test_2_00942.png,2,complete
mnist_all/2/mnist_test_2_00943.png,2,complete
mnist_all/2/mnist_test_2_00944.png,2,complete
mnist_all/2/mnist_test_2_00945.png,2,complete
mnist_all/2/mnist_test_2_00946.png,2,complete
mnist_all/2/mnist_test_2_00947.png,2,complete
mnist_all/2/mnist_test_2_00948.png,2,complete
mnist_all/2/mnist_test_2_00949.png,2,complete
mnist_all/2/mnist_test_2_00950.png,2,complete
mnist_all/2/mnist_test_2_00951.png,2,complete
mnist_all/2/mnist_test_2_00952.png,2,complete
mnist_all/2/mnist_test_2_00953.png,2,complete
mnist_all/2/mnist_test_2_00954.png,2,complete
mnist_all/2/mnist_test_2_00955.png,2,complete
mnist_all/2/mnist_test_2_00956.png,2,complete
mnist_all/2/mnist_test_2_00957.png,2,complete
mnist_all/2/mnist_test_2_00958.png,2,complete
mnist_all/2/mnist_test_2_00959.png,2,complete
mnist_all/2/mnist_test_2_00960.png,2,complete
mnist_all/2/mnist_test_2_00961.png,2,complete
mnist_all/2/mnist_test_2_00962.png,2,complete
mnist_all/2/mnist_test_2_00963.png,2,complete
mnist_all/2/mnist_test_2_00964.png,2,complete
mnist_all/2/mnist_test_2_00965.png,2,complete
mnist_all/2/mnist_test_2_00966.png,2,complete
mnist_all/2/mnist_test_2_00967.png,2,unreviewed
mnist_all/2/mnist_test_2_00968.png,2,complete
mnist_all/2/mnist_test_2_00969.png,2,complete
mnist_all/2/mnist_test_2_00970.png,2,complete
mnist_all/2/mnist_test_2_00971.png,2,complete
mnist_all/2/mnist_test_2_00972.png,2,complete
mnist_all/2/mnist_test_2_00973.png,2,complete
mnist_all/2/mnist_test_2_00974.png,2,unreviewed
mnist_all/2/mnist_test_2_00975.png,2,complete
mnist_all/2/mnist_test_2_00976.png,2,unreviewed
mnist_all/2/mnist_test_2_00977.png,2,complete
mnist_all/2/mnist_test_2_00978.png,2,unreviewed
mnist_all/2/mnist_test_2_00979.png,2,complete
mnist_all/2/mnist_test_2_00980.png,2,complete
mnist_all/2/mnist_test_2_00981.png,2,complete
mnist_all/2/mnist_test_2_00982.png,2,complete
mnist_all/2/mnist_test_2_00983.png,2,complete
mnist_all/2/mnist_test_2_00984.png,2,complete
mnist_all/2/mnist_test_2_00985.png,2,complete
mnist_all/2/mnist_test_2_00986.png,2,complete
mnist_all/2/mnist_test_2_00987.png,2,complete
mnist_all/2/mnist_test_2_00988.png,2,complete
mnist_all/2/mnist_test_2_00989.png,2,complete
mnist_all/2/mnist_test_2_00990.png,2,complete
mnist_all/2/mnist_test_2_00991.png,2,complete
mnist_all/2/mnist_test_2_00992.png,2,complete
mnist_all/2/mnist_test_2_00993.png,2,complete
mnist_all/2/mnist_test_2_00994.png,2,complete
mnist_all/2/mnist_test_2_00995.png,2,unreviewed
mnist_all/2/mnist_test_2_00996.png,2,complete
mnist_all/2/mnist_test_2_00997.png,2,complete
mnist_all/2/mnist_test_2_00998.png,2,complete
mnist_all/2/mnist_test_2_00999.png,2,unreviewed
mnist_all/2/mnist_test_2_01000.png,2,complete
mnist_all/2/mnist_test_2_01001.png,2,unreviewed
mnist_all/2/mnist_test_2_01002.png,2,complete
mnist_all/2/mnist_test_2_01003.png,2,complete
mnist_all/2/mnist_test_2_01004.png,2,complete
mnist_all/2/mnist_test_2_01005.png,2,complete
mnist_all/2/mnist_test_2_01006.png,2,complete
mnist_all/2/mnist_test_2_01007.png,2,complete
mnist_all/2/mnist_test_2_01008.png,2,unreviewed
mnist_all/2/mnist_test_2_01009.png,2,complete
mnist_all/2/mnist_test_2_01010.png,2,complete
mnist_all/2/mnist_test_2_01011.png,2,complete
mnist_all/2/mnist_test_2_01012.png,2,complete
mnist_all/2/mnist_test_2_01013.png,2,complete
mnist_all/2/mnist_test_2_01014.png,2,complete
mnist_all/2/mnist_test_2_01015.png,2,unreviewed
mnist_all/2/mnist_test_2_01016.png,2,unreviewed
mnist_all/2/mnist_test_2_01017.png,2,complete
mnist_all/2/mnist_test_2_01018.png,2,complete
mnist_all/2/mnist_test_2_01019.png,2,complete
mnist_all/2/mnist_test_2_01020.png,2,complete
mnist_all/2/mnist_test_2_01021.png,2,complete
mnist_all/2/mnist_test_2_01022.png,2,complete
mnist_all/2/mnist_test_2_01023.png,2,complete
mnist_all/2/mnist_test_2_01024.png,2,complete
mnist_all/2/mnist_test_2_01025.png,2,complete
mnist_all/2/mnist_test_2_01026.png,2,complete
mnist_all/2/mnist_test_2_01027.png,2,complete
mnist_all/2/mnist_test_2_01028.png,2,complete
mnist_all/2/mnist_test_2_01029.png,2,complete
mnist_all/2/mnist_test_2_01030.png,2,complete
mnist_all/2/mnist_test_2_01031.png,2,complete
mnist_all/3/mnist_test_3_00000.png,3,complete
mnist_all/3/mnist_test_3_00001.png,3,complete
mnist_all/3/mnist_test_3_00002.png,3,complete
mnist_all/3/mnist_test_3_00003.png,3,complete
mnist_all/3/mnist_test_3_00004.png,3,complete
mnist_all/3/mnist_test_3_00005.png,3,complete
mnist_all/3/mnist_test_3_00006.png,3,complete
mnist_all/3/mnist_test_3_00007.png,3,unreviewed
mnist_all/3/mnist_test_3_00008.png,3,complete
mnist_all/3/mnist_test_3_00009.png,3,complete
mnist_all/3/mnist_test_3_00010.png,3,complete
mnist_all/3/mnist_test_3_00011.png,3,complete
mnist_all/3/mnist_test_3_00012.png,3,complete
mnist_all/3/mnist_test_3_00013.png,3,complete
mnist_all/3/mnist_test_3_00014.png,3,unreviewed
mnist_all/3/mnist_test_3_00015.png,3,unreviewed
mnist_all/3/mnist_test_3_00016.png,3,complete
mnist_all/3/mnist_test_3_00017.png,3,complete
mnist_all/3/mnist_test_3_00018.png,3,complete
mnist_all/3/mnist_test_3_00019.png,3,complete
mnist_all/3/mnist_test_3_00020.png,3,complete
mnist_all/3/mnist_test_3_00021.png,3,complete
mnist_all/3/mnist_test_3_00022.png,3,unreviewed
mnist_all/3/mnist_test_3_00023.png,3,complete
mnist_all/3/mnist_test_3_00024.png,3,unreviewed
mnist_all/3/mnist_test_3_00025.png,3,complete
mnist_all/3/mnist_test_3_00026.png,3,complete
mnist_all/3/mnist_test_3_00027.png,3,complete
mnist_all/3/mnist_test_3_00028.png,3,complete
mnist_all/3/mnist_test_3_00029.png,3,complete
mnist_all/3/mnist_test_3_00030.png,3,complete
mnist_all/3/mnist_test_3_00031.png,3,unreviewed
mnist_all/3/mnist_test_3_00032.png,3,unreviewed
mnist_all/3/mnist_test_3_00033.png,3,complete
mnist_all/3/mnist_test_3_00034.png,3,complete
mnist_all/3/mnist_test_3_00035.png,3,complete
